Payment_ID,Loan_ID,Payment_Date,Payment_Amount,Remaining_Balance,Is_Late,Days_Late
10643,5199,2021-08-13,850.19,19696.91,0,0
10644,5601,2023-12-25,749.06,34254.13,1,39
10645,5760,2021-02-19,423.38,20927.69,0,0
10646,5835,2023-12-04,665.59,14498.39,1,25
10647,5079,2023-11-16,450.81,9909.45,0,0
10648,5477,2021-07-26,465.05,16347.04,0,0
10649,5434,2024-02-29,443.17,20629.44,0,0
10650,5797,2020-01-14,835.72,29844.59,0,0
10651,5842,2023-06-20,1237.31,4841.95,1,41
10652,5032,2020-09-15,939.66,8864.37,0,0
10653,5087,2021-09-03,1361.17,15186.16,0,0
10654,5551,2023-03-09,1027.51,14415.94,1,60
10655,5393,2021-06-09,1096.14,15669.92,0,0
10656,5613,2020-06-04,1067.89,31740.85,0,0
10657,5244,2024-02-10,784.3,12966.18,0,0
10658,5232,2023-11-03,1096.14,20075.93,1,32
10659,5910,2024-10-07,290.62,24956.28,1,6
10660,5580,2023-01-23,1317.81,9287.14,0,0
10661,5192,2020-07-01,1211.16,28747.82,0,0
10662,5916,2021-04-04,518.8,21884.45,1,45
10663,5540,2024-01-19,1198.44,17871.25,0,0
10664,5270,2023-06-10,216.44,32391.36,1,37
10665,5940,2023-05-22,482.42,9739.81,0,0
10666,5738,2024-09-05,284.68,35327.04,1,43
10667,5077,2020-07-03,1214.29,22441.95,0,0
10668,5735,2024-01-04,1182.64,24367.0,0,0
10669,5993,2024-06-05,1257.73,35002.36,0,0
10670,5884,2020-02-21,205.83,32703.31,0,0
10671,5167,2022-05-31,851.6,24062.48,1,44
10672,5284,2022-09-12,1116.29,30127.51,0,0
10673,5704,2023-07-09,402.02,17332.78,1,36
10674,5089,2022-03-13,1044.73,21895.11,0,0
10675,5544,2021-12-11,309.34,2482.81,0,0
10676,5649,2021-04-03,435.72,3594.32,0,0
10677,5156,2021-01-28,818.54,33177.02,0,0
10678,5250,2020-02-09,1049.63,2386.87,0,0
10679,5095,2024-08-02,389.63,6775.97,0,0
10680,5017,2020-10-13,440.79,31833.31,0,0
10681,5117,2024-09-28,465.78,45.84,0,0
10682,5983,2024-06-04,510.31,11296.17,1,56
10683,5333,2020-09-12,494.52,23361.55,0,0
10684,5823,2024-09-28,713.69,23818.0,0,0
10685,5522,2023-03-06,1049.93,31086.12,0,0
10686,5080,2022-05-30,769.44,20237.05,1,56
10687,5646,2022-06-17,1208.77,20376.07,0,0
10688,5432,2024-03-12,1135.05,29012.42,0,0
10689,5203,2021-11-16,364.48,19944.98,0,0
10690,5116,2020-12-19,263.49,24339.64,0,0
10691,5963,2024-12-16,1341.32,35910.96,0,0
10692,5220,2021-04-28,303.78,16058.04,1,41
10693,5253,2024-12-09,392.84,15405.0,0,0
10694,5169,2020-03-04,228.77,141.96,0,0
10695,5847,2021-06-26,1016.84,24537.05,0,0
10696,5316,2021-05-17,957.08,1190.88,1,49
10697,5717,2021-07-06,1482.97,20165.94,0,0
10698,5810,2022-10-19,1353.01,32169.35,0,0
10699,5372,2021-07-03,734.1,21996.84,0,0
10700,5760,2020-01-13,683.06,10785.45,0,0
10701,5877,2024-04-14,585.91,31446.74,0,0
10702,5977,2021-10-26,398.13,10788.68,0,0
10703,5583,2023-12-29,379.51,29321.27,0,0
10704,5156,2023-10-02,371.97,24410.34,0,0
10705,5614,2020-01-20,348.35,6799.85,0,0
10706,5013,2023-03-20,512.67,36205.35,0,0
10707,5508,2022-03-16,598.67,8025.75,1,1
10708,5465,2022-01-05,1450.05,39583.48,0,0
10709,5783,2023-05-01,952.02,292.42,0,0
10710,5804,2021-07-19,1483.87,10539.34,0,0
10711,5220,2022-05-27,684.21,7994.41,0,0
10712,5015,2024-02-20,794.91,559.74,1,60
10713,5750,2022-10-29,621.95,29294.72,1,2
10714,5117,2022-12-19,437.75,27737.03,0,0
10715,5331,2021-02-13,386.11,31694.04,0,0
10716,5056,2024-03-26,1428.6,10267.94,0,0
10717,5351,2022-11-26,1482.85,17773.41,1,26
10718,5132,2021-04-17,258.38,26364.54,0,0
10719,5995,2023-02-14,395.45,17590.74,0,0
10720,5226,2023-08-12,750.58,27893.03,0,0
10721,5308,2020-03-04,442.23,25358.94,1,12
10722,5475,2022-11-28,673.04,4585.91,0,0
10723,5906,2021-12-19,367.83,31241.72,0,0
10724,5222,2023-04-07,793.47,28827.05,0,0
10725,5173,2021-01-01,553.2,26233.38,0,0
10726,5340,2023-12-31,657.48,6203.74,0,0
10727,5797,2023-07-23,322.61,10719.86,1,3
10728,5506,2023-03-12,756.57,15727.08,1,17
10729,5821,2020-01-11,1478.23,11197.18,0,0
10730,5157,2022-08-08,627.48,9112.41,1,20
10731,5151,2023-07-22,1339.36,32214.31,0,0
10732,5697,2024-08-19,1296.16,25529.29,0,0
10733,5178,2021-12-23,1437.68,22618.89,1,58
10734,5533,2024-05-27,1227.14,9038.11,0,0
10735,5112,2022-02-24,1057.48,36723.06,0,0
10736,5683,2020-11-25,1313.56,7647.32,1,18
10737,5138,2020-03-07,298.34,31798.04,0,0
10738,5233,2024-12-04,801.68,38666.91,0,0
10739,5332,2023-04-27,1486.03,29083.71,1,42
10740,5542,2022-04-25,1200.48,39714.35,0,0
10741,5893,2021-03-28,1450.7,26042.04,0,0
10742,5307,2024-04-21,1213.52,8698.41,0,0
10743,5161,2022-09-02,1337.35,8152.78,0,0
10744,5402,2022-01-25,1118.49,12982.57,0,0
10745,5590,2023-12-06,1188.65,285.2,0,0
10746,5278,2020-08-18,880.13,27267.94,0,0
10747,5320,2021-11-12,1401.51,10746.71,0,0
10748,5533,2021-09-10,1272.55,32607.33,0,0
10749,5897,2023-09-12,1297.05,14366.91,0,0
10750,5497,2020-07-08,1074.91,19198.26,1,55
10751,5363,2024-05-20,595.95,38627.56,0,0
10752,5372,2022-03-08,246.32,9686.88,1,19
10753,5892,2021-01-17,1416.35,28850.16,0,0
10754,5655,2020-02-11,961.96,30204.71,0,0
10755,5036,2020-08-11,587.59,8839.93,0,0
10756,5303,2024-12-15,393.88,20039.87,0,0
10757,5438,2021-09-04,1278.38,14008.08,0,0
10758,5726,2023-06-06,1287.48,30876.25,0,0
10759,5032,2023-06-27,1258.86,24899.33,1,11
10760,5186,2023-05-18,1038.61,19039.32,0,0
10761,5174,2020-04-11,675.82,31174.53,1,50
10762,5566,2020-01-23,595.29,9406.22,0,0
10763,5673,2020-07-16,211.12,30144.88,0,0
10764,5250,2020-04-11,1283.69,34614.97,0,0
10765,5763,2022-11-23,313.66,35144.86,0,0
10766,5935,2024-04-07,1019.98,31346.94,1,26
10767,5279,2024-10-12,855.3,16320.57,0,0
10768,5683,2021-05-14,884.7,39272.32,0,0
10769,5695,2024-10-09,1404.73,15183.75,0,0
10770,5002,2024-08-31,241.1,25545.02,0,0
10771,5194,2021-04-24,1205.41,6442.97,1,25
10772,5166,2023-10-29,267.67,39217.96,0,0
10773,5759,2023-08-02,249.6,28159.44,0,0
10774,5925,2022-02-27,758.76,30135.1,0,0
10775,5756,2024-10-04,282.0,2631.07,1,19
10776,5110,2022-05-22,1225.89,30536.71,0,0
10777,5380,2023-11-27,888.43,30988.94,0,0
10778,5835,2023-07-04,237.75,26870.91,0,0
10779,5999,2020-09-02,252.65,11676.38,1,1
10780,5583,2021-07-26,996.47,19587.6,0,0
10781,5676,2022-07-03,1247.95,4417.37,0,0
10782,5285,2024-05-10,769.14,18863.48,0,0
10783,5887,2023-06-25,920.95,9752.95,0,0
10784,5421,2021-12-31,1239.78,13963.88,0,0
10785,5113,2023-04-16,993.66,6504.02,0,0
10786,5228,2021-01-06,492.19,9202.17,0,0
10787,5471,2021-02-15,996.97,3062.75,0,0
10788,5813,2020-12-10,1016.76,36796.05,0,0
10789,5528,2024-03-12,1154.34,21216.43,0,0
10790,5496,2022-07-30,1007.14,15869.68,1,32
10791,5031,2020-06-13,1460.01,21401.17,1,24
10792,5162,2023-12-16,456.47,25131.73,0,0
10793,5818,2021-08-10,1436.42,36875.15,0,0
10794,5705,2024-12-15,899.84,7147.72,1,10
10795,5722,2023-03-24,1073.54,11822.1,0,0
10796,5378,2023-02-02,329.3,39031.57,0,0
10797,5446,2020-12-31,694.75,14847.72,1,38
10798,5744,2023-08-11,1200.19,902.47,0,0
10799,5427,2024-09-02,1118.98,5905.74,0,0
10800,5696,2020-01-08,252.18,1053.55,0,0
10801,5504,2023-01-23,910.57,39596.93,0,0
10802,5527,2021-12-22,314.76,11154.83,0,0
10803,5944,2020-07-12,1494.61,36941.71,1,17
10804,5817,2023-02-25,1366.49,39835.45,0,0
10805,5721,2022-06-16,227.4,23993.65,0,0
10806,5684,2021-05-01,1316.24,1327.85,1,14
10807,5778,2021-07-23,1395.26,3263.67,0,0
10808,5532,2024-03-02,659.61,19263.56,0,0
10809,5582,2022-03-26,1135.35,16246.88,0,0
10810,5520,2020-03-23,774.73,24247.09,1,35
10811,5941,2020-05-13,1051.8,17553.91,0,0
10812,5034,2023-09-15,642.41,37363.07,0,0
10813,5736,2022-03-12,619.33,21389.59,0,0
10814,5691,2022-07-24,751.76,27749.04,0,0
10815,5758,2020-12-24,389.24,35859.41,0,0
10816,5490,2024-04-18,1280.48,5874.88,0,0
10817,5772,2022-07-30,653.31,9189.39,0,0
10818,5620,2020-02-22,720.19,4292.75,0,0
10819,5754,2022-04-05,1362.27,5585.54,0,0
10820,5423,2024-07-17,845.61,20503.36,0,0
10821,5468,2023-10-22,907.53,12847.17,0,0
10822,5024,2021-01-09,1443.45,16926.91,1,18
10823,5216,2021-02-15,1352.74,39299.59,1,31
10824,5055,2022-03-10,420.31,6268.17,1,32
10825,5026,2023-07-21,815.18,21632.48,0,0
10826,5281,2023-09-06,1462.69,3954.85,0,0
10827,5804,2020-03-05,684.08,12739.85,0,0
10828,5327,2020-05-14,683.05,21101.04,0,0
10829,5970,2024-08-09,453.54,37865.27,0,0
10830,5186,2020-04-19,348.62,15649.13,0,0
10831,5495,2020-04-21,1162.4,2596.27,0,0
10832,5012,2022-03-27,1201.04,15526.46,0,0
10833,5641,2022-04-27,1459.72,5829.65,0,0
10834,5884,2021-07-14,1205.44,9199.58,0,0
10835,5434,2022-03-27,516.36,24723.62,0,0
10836,5921,2021-06-03,252.15,2696.95,0,0
10837,5208,2023-05-24,1481.07,18588.95,1,24
10838,5133,2023-02-23,642.59,24378.46,0,0
10839,5339,2020-10-18,605.56,16874.34,0,0
10840,5196,2022-04-26,1377.74,765.05,1,11
10841,5262,2020-08-10,960.63,39420.77,0,0
10842,5282,2020-11-13,479.33,14684.63,0,0
10843,5369,2023-11-04,1355.83,31143.09,0,0
10844,5103,2023-02-28,1491.37,13025.86,0,0
10845,5632,2020-02-23,312.68,19000.67,0,0
10846,5183,2021-06-07,1320.93,15538.55,0,0
10847,5423,2022-08-12,707.67,13701.57,0,0
10848,5009,2024-07-16,881.29,874.06,1,7
10849,5557,2023-02-27,1389.26,14400.84,0,0
10850,5244,2023-02-07,1465.39,35579.6,0,0
10851,5782,2023-03-25,540.81,27615.73,0,0
10852,5624,2022-09-06,476.71,5816.91,0,0
10853,5567,2024-01-08,304.67,23646.2,1,60
10854,5393,2024-07-16,930.34,35689.23,0,0
10855,5527,2024-01-12,217.69,28001.36,1,47
10856,5037,2024-02-06,735.47,5947.38,0,0
10857,5178,2023-10-11,295.4,34713.3,1,42
10858,5639,2022-05-14,726.79,12061.76,0,0
10859,5629,2020-09-24,251.91,18163.05,0,0
10860,5852,2022-06-03,1285.78,21045.71,0,0
10861,5072,2021-11-07,472.66,34020.26,0,0
10862,5352,2022-04-15,626.8,37264.3,0,0
10863,5623,2021-07-30,1331.06,37186.12,1,55
10864,5149,2023-08-12,1170.15,318.17,0,0
10865,5697,2024-03-23,484.75,36875.54,0,0
10866,5105,2022-04-03,293.47,2175.48,0,0
10867,5659,2023-02-02,1130.38,10630.95,0,0
10868,5221,2020-08-18,707.91,20599.51,1,59
10869,5826,2024-04-12,1195.9,19197.03,0,0
10870,5863,2022-07-05,778.88,24188.39,0,0
10871,5374,2024-01-13,649.8,19177.85,0,0
10872,5518,2024-02-29,786.57,37375.03,0,0
10873,5260,2024-11-13,1173.13,9621.95,0,0
10874,5299,2024-02-10,1372.89,10960.99,0,0
10875,5861,2023-08-29,264.7,36829.52,0,0
10876,5042,2024-02-08,881.35,3069.58,0,0
10877,5771,2020-07-05,242.69,24382.43,0,0
10878,5897,2024-10-11,808.93,27269.44,0,0
10879,5492,2024-11-21,1350.87,20221.67,0,0
10880,5439,2020-07-03,670.07,27769.28,0,0
10881,5783,2024-08-29,1412.19,6910.19,0,0
10882,5047,2021-10-28,1019.79,34105.29,0,0
10883,5085,2024-07-06,1414.4,5601.03,0,0
10884,5686,2021-11-28,1184.32,16032.5,0,0
10885,5058,2023-03-26,334.47,3010.3,1,56
10886,5991,2022-03-31,500.5,21808.44,0,0
10887,5711,2022-06-29,712.42,26789.83,0,0
10888,5209,2023-12-02,421.14,37648.87,0,0
10889,5248,2021-08-02,843.39,29573.45,0,0
10890,5211,2021-10-29,812.78,21644.12,1,20
10891,5039,2023-09-06,1443.14,37304.68,1,51
10892,5252,2021-10-18,763.85,19137.47,0,0
10893,5643,2020-07-02,1221.31,22448.23,0,0
10894,5926,2022-04-06,1424.48,23843.94,0,0
10895,5803,2021-10-13,1340.09,16399.19,0,0
10896,5762,2021-11-25,471.27,33539.31,0,0
10897,5953,2024-12-22,844.84,7407.04,1,48
10898,5413,2020-12-25,652.06,22193.69,0,0
10899,5946,2020-11-19,719.82,28889.33,1,31
10900,5446,2020-07-06,669.05,36159.05,1,11
10901,5052,2020-06-24,1274.27,35356.74,1,14
10902,5374,2020-05-24,787.78,20349.61,0,0
10903,5526,2023-09-15,880.8,25726.46,0,0
10904,5931,2021-04-14,1477.18,15769.51,0,0
10905,5156,2022-08-03,277.97,18727.11,0,0
10906,5954,2022-01-02,834.34,36250.63,0,0
10907,5542,2020-09-04,1206.28,37228.16,0,0
10908,5090,2023-12-07,396.51,35816.56,0,0
10909,5903,2024-12-28,994.99,5534.83,0,0
10910,5679,2020-11-23,511.3,34003.36,0,0
10911,5351,2021-03-10,1327.63,37934.55,0,0
10912,5069,2021-06-29,625.23,14449.99,0,0
10913,5163,2022-04-09,627.78,20745.85,0,0
10914,5242,2022-04-19,977.65,31163.81,0,0
10915,5495,2021-12-29,438.63,22483.13,1,35
10916,5383,2023-01-29,570.36,39739.34,0,0
10917,5052,2022-06-06,741.62,18228.53,0,0
10918,5654,2023-10-01,659.73,28557.71,0,0
10919,5063,2022-12-28,882.34,31703.65,0,0
10920,5509,2024-05-16,979.53,19764.02,0,0
10921,5292,2023-04-13,936.67,34279.35,1,22
10922,5091,2020-05-02,1050.42,21846.18,1,4
10923,5664,2021-11-06,600.07,16466.03,0,0
10924,5424,2024-12-21,364.35,4312.95,0,0
10925,5669,2022-07-17,1189.05,15736.54,0,0
10926,5821,2022-02-24,1306.01,29357.46,0,0
10927,5365,2024-07-06,534.11,36851.46,0,0
10928,5150,2022-06-08,729.22,10067.18,0,0
10929,5840,2024-07-04,848.14,14209.42,0,0
10930,5271,2024-02-25,893.32,6158.44,0,0
10931,5881,2022-12-31,1057.34,27628.92,0,0
10932,5581,2022-10-29,254.08,38407.54,0,0
10933,5116,2020-02-20,1137.92,25638.09,0,0
10934,5704,2022-08-17,280.56,24683.06,0,0
10935,5516,2022-08-14,808.78,22139.6,0,0
10936,5587,2024-09-24,1275.97,3538.23,0,0
10937,5914,2023-10-05,786.58,29180.15,0,0
10938,5810,2024-05-05,393.82,24081.98,0,0
10939,5241,2024-06-24,1480.54,26459.07,0,0
10940,5030,2023-10-08,1356.07,35952.44,0,0
10941,5143,2020-10-03,1202.71,31358.43,0,0
10942,5326,2020-10-28,734.97,31236.61,0,0
10943,5695,2021-06-26,439.0,37087.35,0,0
10944,5949,2021-06-13,1423.83,39597.4,0,0
10945,5016,2024-06-11,892.06,23251.31,0,0
10946,5111,2021-07-18,1308.06,4355.26,0,0
10947,5872,2022-05-25,644.72,18365.2,1,41
10948,5713,2021-06-05,635.87,31504.05,0,0
10949,5107,2023-05-03,1481.2,1109.01,0,0
10950,5379,2023-04-29,878.38,2275.5,0,0
10951,5162,2020-03-30,382.9,2686.31,0,0
10952,5283,2020-05-18,485.58,29241.43,0,0
10953,5269,2024-05-12,826.53,20046.67,1,55
10954,5484,2020-02-23,255.21,14755.92,0,0
10955,5667,2021-08-16,801.29,4224.68,0,0
10956,5073,2023-03-14,744.62,29289.61,0,0
10957,5197,2021-01-19,1213.14,12840.79,0,0
10958,5243,2022-03-27,661.42,10612.96,1,43
10959,5598,2021-05-11,1477.31,26092.77,0,0
10960,5799,2020-02-04,435.0,22360.44,0,0
10961,5259,2024-04-22,968.28,14496.43,1,16
10962,5798,2021-12-03,316.61,25659.5,0,0
10963,5149,2024-07-30,1154.02,10848.86,0,0
10964,5867,2021-08-01,1493.18,31793.21,1,20
10965,5390,2023-02-05,1264.88,9172.76,0,0
10966,5988,2023-10-17,922.41,6353.51,0,0
10967,5416,2021-02-24,830.16,31297.58,0,0
10968,5426,2023-04-27,1285.54,28315.68,0,0
10969,5997,2020-10-13,1416.77,7305.56,0,0
10970,5702,2023-05-14,1485.97,4649.83,0,0
10971,5217,2022-09-25,715.5,33535.96,1,31
10972,5928,2022-03-18,1488.19,31063.94,1,50
10973,5867,2021-07-07,402.7,13090.29,1,28
10974,5086,2021-06-09,529.61,26327.9,0,0
10975,5216,2020-02-28,315.72,4966.41,1,35
10976,5423,2024-12-22,553.26,20281.91,0,0
10977,5320,2023-12-20,1198.32,749.21,0,0
10978,5118,2022-03-25,1308.8,15664.08,0,0
10979,5926,2024-04-27,1212.56,2993.71,0,0
10980,5959,2021-11-24,1020.39,19005.89,0,0
10981,5882,2022-09-27,868.16,16867.27,1,49
10982,5992,2023-07-19,1121.32,17775.4,0,0
10983,5415,2022-09-03,708.08,1813.25,0,0
10984,5599,2024-08-16,1293.7,14464.65,0,0
10985,5040,2022-08-19,1080.35,30259.35,1,4
10986,5161,2020-06-25,1107.15,14756.57,0,0
10987,5703,2022-02-14,896.72,28606.88,0,0
10988,5537,2020-11-15,1350.8,14779.15,0,0
10989,5420,2023-04-22,527.62,16929.58,0,0
10990,5664,2022-03-23,695.49,22555.68,1,8
10991,5095,2023-06-13,1210.94,38027.28,0,0
10992,5442,2021-10-04,840.57,4354.42,0,0
10993,5935,2021-07-04,1355.98,1316.55,0,0
10994,5558,2022-04-06,650.32,24318.29,1,35
10995,5973,2020-03-06,680.13,37963.88,0,0
10996,5650,2021-08-21,1355.36,39588.93,0,0
10997,5983,2022-11-10,803.68,19366.57,0,0
10998,5466,2022-08-08,870.96,18723.26,0,0
10999,5288,2023-07-05,632.59,25798.55,1,18
11000,5865,2024-06-03,559.67,22225.39,1,4
